label,chooser,min_score,ask_max,min_seconds_to_close,gate,current_target_pass,v21_target_pass,both_target_pass,both_wilson_pass,both_coverage_pass,nondegenerate,min_split_accuracy,min_all_accuracy,min_all_coverage,min_all_wilson,max_median_ask,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close
choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,brownian_p_rv_15m,0.6,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6708860759493671,0.9909502262443439,0.5943227026372023,65.0,159,158,106,52,0.6708860759493671,0.9937106918238994,0.5943227026372023,65.0,1,0,778.936,95,95,63,32,0.6631578947368421,1.0,0.563426095592386,64.0,1,0,825.945,32,32,19,13,0.59375,1.0,0.4226002487538286,64.5,0,0,775.376,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,67.0,0,0,775.398,221,219,150,69,0.684931506849315,0.9909502262443439,0.6206678423653607,65.0,0,0,779.96873,132,131,88,43,0.6717557251908397,0.9924242424242424,0.5874541794197865,66.0,0,0,779.96873,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,63.0,0,0,839.2359564999999,45,44,31,13,0.7045454545454546,0.9777777777777777,0.5577979987383977,67.0,0,0,779.6422365
choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec_to_close>=120; spread<=4,brownian_p_rv_15m,0.6,100.0,120.0,spread<=4,False,False,False,False,True,False,0.59375,0.6708860759493671,0.9909502262443439,0.5943227026372023,65.0,159,158,106,52,0.6708860759493671,0.9937106918238994,0.5943227026372023,65.0,1,0,778.936,95,95,63,32,0.6631578947368421,1.0,0.563426095592386,64.0,1,0,825.945,32,32,19,13,0.59375,1.0,0.4226002487538286,64.5,0,0,775.376,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,67.0,0,0,775.398,221,219,150,69,0.684931506849315,0.9909502262443439,0.6206678423653607,65.0,0,0,779.96873,132,131,88,43,0.6717557251908397,0.9924242424242424,0.5874541794197865,66.0,0,0,779.96873,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,63.0,0,0,839.2359564999999,45,44,31,13,0.7045454545454546,0.9777777777777777,0.5577979987383977,67.0,0,0,779.6422365
choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.6; ask<=100; sec_to_close>=120; margin_rv15>=0,brownian_p_rv_15m,0.6,100.0,120.0,margin_rv15>=0,False,False,False,False,True,False,0.59375,0.6708860759493671,0.9909502262443439,0.5943227026372023,65.0,159,158,106,52,0.6708860759493671,0.9937106918238994,0.5943227026372023,65.0,1,0,778.936,95,95,63,32,0.6631578947368421,1.0,0.563426095592386,64.0,1,0,825.945,32,32,19,13,0.59375,1.0,0.4226002487538286,64.5,0,0,775.376,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,67.0,0,0,775.398,221,219,150,69,0.684931506849315,0.9909502262443439,0.6206678423653607,65.0,0,0,779.96873,132,131,88,43,0.6717557251908397,0.9924242424242424,0.5874541794197865,66.0,0,0,779.96873,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,63.0,0,0,839.2359564999999,45,44,31,13,0.7045454545454546,0.9777777777777777,0.5577979987383977,67.0,0,0,779.6422365
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.65; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.65,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.669683257918552,1.0,0.6032011321078902,64.0,159,159,108,51,0.6792452830188679,1.0,0.6032011321078902,64.0,0,0,825.075,95,95,64,31,0.6736842105263158,1.0,0.5742551255842591,63.0,0,0,829.274,32,32,19,13,0.59375,1.0,0.4226002487538286,63.0,0,0,770.999,32,32,25,7,0.78125,1.0,0.6124500635075646,66.0,0,0,776.7860000000001,221,221,148,73,0.669683257918552,1.0,0.6052392596588938,64.0,0,0,839.169911,132,132,84,48,0.6363636363636364,1.0,0.5515211883191461,63.0,0,0,839.2259785,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,65.0,0,0,809.4906965,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,66.0,0,0,837.005956
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.65; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.65,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.669683257918552,1.0,0.6032011321078902,64.0,159,159,108,51,0.6792452830188679,1.0,0.6032011321078902,64.0,0,0,825.075,95,95,64,31,0.6736842105263158,1.0,0.5742551255842591,63.0,0,0,829.274,32,32,19,13,0.59375,1.0,0.4226002487538286,63.0,0,0,770.999,32,32,25,7,0.78125,1.0,0.6124500635075646,66.0,0,0,776.7860000000001,221,221,148,73,0.669683257918552,1.0,0.6052392596588938,64.0,0,0,839.169911,132,132,84,48,0.6363636363636364,1.0,0.5515211883191461,63.0,0,0,839.2259785,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,65.0,0,0,809.4906965,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,66.0,0,0,837.005956
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.65; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.65,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6681818181818182,0.995475113122172,0.6032011321078902,64.0,159,159,108,51,0.6792452830188679,1.0,0.6032011321078902,64.0,0,0,825.075,95,95,64,31,0.6736842105263158,1.0,0.5742551255842591,63.0,0,0,829.274,32,32,19,13,0.59375,1.0,0.4226002487538286,63.0,0,0,770.999,32,32,25,7,0.78125,1.0,0.6124500635075646,66.0,0,0,776.7860000000001,221,220,147,73,0.6681818181818182,0.995475113122172,0.6035436895000383,64.0,0,0,839.1706624999999,132,131,83,48,0.6335877862595419,0.9924242424242424,0.5483679187154883,63.0,0,0,839.226781,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,65.0,0,0,809.4906965,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,66.0,0,0,837.005956
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.65; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.65,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6681818181818182,0.9937106918238994,0.6008545032806515,64.0,159,158,107,51,0.6772151898734177,0.9937106918238994,0.6008545032806515,64.0,0,0,825.4475,95,95,64,31,0.6736842105263158,1.0,0.5742551255842591,63.0,0,0,829.274,32,32,19,13,0.59375,1.0,0.4226002487538286,63.0,0,0,770.999,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,66.0,0,0,778.174,221,220,147,73,0.6681818181818182,0.995475113122172,0.6035436895000383,64.0,0,0,839.1706624999999,132,132,84,48,0.6363636363636364,1.0,0.5515211883191461,63.0,0,0,839.2259785,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,65.0,0,0,809.4906965,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,65.5,0,0,838.037169
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.55,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6666666666666666,1.0,0.5902248348896468,61.0,159,159,106,53,0.6666666666666666,1.0,0.5902248348896468,61.0,0,0,831.511,95,95,61,34,0.6421052631578947,1.0,0.5419151425091454,61.0,0,0,833.258,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,832.372,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,221,149,72,0.6742081447963801,1.0,0.6098995017229079,61.0,0,0,839.465151,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.4772625,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,61.0,0,0,839.685401,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.291121
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.55,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6666666666666666,1.0,0.5902248348896468,61.0,159,159,106,53,0.6666666666666666,1.0,0.5902248348896468,61.0,0,0,831.511,95,95,61,34,0.6421052631578947,1.0,0.5419151425091454,61.0,0,0,833.258,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,832.372,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,221,149,72,0.6742081447963801,1.0,0.6098995017229079,61.0,0,0,839.465151,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.4772625,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,61.0,0,0,839.685401,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.291121
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.55,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6666666666666666,0.995475113122172,0.5902248348896468,61.0,159,159,106,53,0.6666666666666666,1.0,0.5902248348896468,61.0,0,0,831.511,95,95,61,34,0.6421052631578947,1.0,0.5419151425091454,61.0,0,0,833.258,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,832.372,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,220,148,72,0.6727272727272727,0.995475113122172,0.6082231292522079,61.0,0,0,839.465588,132,131,84,47,0.6412213740458015,0.9924242424242424,0.5561413946369288,61.0,0,0,839.479045,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,61.0,0,0,839.685401,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.291121
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.55,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6645569620253164,0.9937106918238994,0.5878053528461551,61.0,159,158,105,53,0.6645569620253164,0.9937106918238994,0.5878053528461551,61.0,0,0,831.598,95,95,61,34,0.6421052631578947,1.0,0.5419151425091454,61.0,0,0,833.258,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,832.372,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,62.0,0,0,825.101,221,220,148,72,0.6727272727272727,0.995475113122172,0.6082231292522079,61.0,0,0,839.465588,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.4772625,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,61.0,0,0,839.685401,45,44,32,12,0.7272727272727273,0.9777777777777777,0.581511269075488,61.5,0,0,839.3180465
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.55; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.55,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6645569620253164,0.9909502262443439,0.5878053528461551,61.0,159,158,105,53,0.6645569620253164,0.9937106918238994,0.5878053528461551,61.0,0,0,831.598,95,95,61,34,0.6421052631578947,1.0,0.5419151425091454,61.0,0,0,833.258,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,832.372,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,62.0,0,0,825.101,221,219,148,71,0.6757990867579908,0.9909502262443439,0.6112376507734046,61.0,0,0,839.466025,132,131,85,46,0.648854961832061,0.9924242424242424,0.563936441087627,61.0,0,0,839.479045,44,44,31,13,0.7045454545454546,1.0,0.5577979987383977,61.0,0,0,839.685401,45,44,32,12,0.7272727272727273,0.9777777777777777,0.581511269075488,61.5,0,0,839.3180465
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.5,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,1.0,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,832.015,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,834.1395,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,221,148,73,0.669683257918552,1.0,0.6052392596588938,61.0,0,0,839.47548,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.5184485,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.344972
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.5,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,1.0,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,832.015,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,834.1395,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,221,148,73,0.669683257918552,1.0,0.6052392596588938,61.0,0,0,839.47548,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.5184485,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.344972
choose=score_regime_blend; score_regime_blend>=0.55; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.55,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,1.0,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,831.511,95,95,60,35,0.631578947368421,1.0,0.5312312475552954,61.0,0,0,833.66,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,831.5264999999999,32,32,25,7,0.78125,1.0,0.6124500635075646,65.0,0,0,825.088,221,221,150,71,0.6787330316742082,1.0,0.6145661096981059,61.0,0,0,839.466025,132,132,86,46,0.6515151515151515,1.0,0.5669876431407519,61.0,0,0,839.488787,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.685401,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,62.0,0,0,839.291121
choose=score_regime_blend; score_regime_blend>=0.55; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.55,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,1.0,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,831.511,95,95,60,35,0.631578947368421,1.0,0.5312312475552954,61.0,0,0,833.66,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,831.5264999999999,32,32,25,7,0.78125,1.0,0.6124500635075646,65.0,0,0,825.088,221,221,150,71,0.6787330316742082,1.0,0.6145661096981059,61.0,0,0,839.466025,132,132,86,46,0.6515151515151515,1.0,0.5669876431407519,61.0,0,0,839.488787,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.685401,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,62.0,0,0,839.291121
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.5,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,0.995475113122172,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,832.015,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,834.1395,32,32,26,6,0.8125,1.0,0.6469084479862404,63.5,0,0,825.088,221,220,147,73,0.6681818181818182,0.995475113122172,0.6035436895000383,61.0,0,0,839.4772625,132,131,84,47,0.6412213740458015,0.9924242424242424,0.5561413946369288,61.0,0,0,839.529618,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.344972
choose=score_regime_blend; score_regime_blend>=0.55; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.55,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6540880503144654,0.995475113122172,0.577304930677612,61.0,159,159,104,55,0.6540880503144654,1.0,0.577304930677612,61.0,0,0,831.511,95,95,60,35,0.631578947368421,1.0,0.5312312475552954,61.0,0,0,833.66,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,831.5264999999999,32,32,25,7,0.78125,1.0,0.6124500635075646,65.0,0,0,825.088,221,220,149,71,0.6772727272727272,0.995475113122172,0.6129089845673223,61.0,0,0,839.466636,132,131,85,46,0.648854961832061,0.9924242424242424,0.563936441087627,61.0,0,0,839.498529,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.685401,45,45,34,11,0.7555555555555555,1.0,0.6132661994297965,62.0,0,0,839.291121
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.5,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,159,158,103,55,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,0,0,832.0535,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,834.1395,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,62.0,0,0,825.101,221,220,147,73,0.6681818181818182,0.995475113122172,0.6035436895000383,61.0,0,0,839.4772625,132,132,85,47,0.6439393939393939,1.0,0.5592437777880144,61.0,0,0,839.5184485,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,44,32,12,0.7272727272727273,0.9777777777777777,0.581511269075488,61.5,0,0,839.3450330000001
choose=score_regime_blend; score_regime_blend>=0.55; ask<=100; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.55,100.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,159,158,103,55,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,0,0,831.598,95,95,60,35,0.631578947368421,1.0,0.5312312475552954,61.0,0,0,833.66,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,831.5264999999999,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,65.0,0,0,825.101,221,220,149,71,0.6772727272727272,0.995475113122172,0.6129089845673223,61.0,0,0,839.466636,132,132,86,46,0.6515151515151515,1.0,0.5669876431407519,61.0,0,0,839.488787,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.685401,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,62.0,0,0,839.3180465
choose=score_mean_book_rv15_drift5; score_mean_book_rv15_drift5>=0.5; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15_drift5,0.5,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6518987341772152,0.9909502262443439,0.5748132155819379,61.0,159,158,103,55,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,0,0,832.0535,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,834.1395,32,31,25,6,0.8064516129032258,0.96875,0.6371974218820453,62.0,0,0,825.101,221,219,147,72,0.6712328767123288,0.9909502262443439,0.6065323932869077,61.0,0,0,839.479045,132,131,85,46,0.648854961832061,0.9924242424242424,0.563936441087627,61.0,0,0,839.529618,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,44,32,12,0.7272727272727273,0.9777777777777777,0.581511269075488,61.5,0,0,839.3450330000001
choose=score_regime_blend; score_regime_blend>=0.55; ask<=100; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.55,100.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6518987341772152,0.9909502262443439,0.5748132155819379,61.0,159,158,103,55,0.6518987341772152,0.9937106918238994,0.5748132155819379,61.0,0,0,831.598,95,95,60,35,0.631578947368421,1.0,0.5312312475552954,61.0,0,0,833.66,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,831.5264999999999,32,31,24,7,0.7741935483870968,0.96875,0.6018758161665795,65.0,0,0,825.101,221,219,149,70,0.680365296803653,0.9909502262443439,0.6159494431339545,61.0,0,0,839.467247,132,131,86,45,0.6564885496183206,0.9924242424242424,0.5717533635235359,61.0,0,0,839.498529,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.685401,45,44,33,11,0.75,0.9777777777777777,0.6055943364104085,62.0,0,0,839.3180465
choose=score_regime_blend; score_regime_blend>=0.5; ask<=95; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.5,95.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6477987421383647,1.0,0.5708656616123258,61.0,159,159,103,56,0.6477987421383647,1.0,0.5708656616123258,61.0,0,0,832.483,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,835.4645,32,32,25,7,0.78125,1.0,0.6124500635075646,62.0,0,0,825.088,221,221,150,71,0.6787330316742082,1.0,0.6145661096981059,61.0,0,0,839.556188,132,132,87,45,0.6590909090909091,1.0,0.5747530900426677,61.0,0,0,839.5748269999999,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.345094
choose=score_regime_blend; score_regime_blend>=0.5; ask<=100; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.5,100.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6477987421383647,1.0,0.5708656616123258,61.0,159,159,103,56,0.6477987421383647,1.0,0.5708656616123258,61.0,0,0,832.483,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,835.4645,32,32,25,7,0.78125,1.0,0.6124500635075646,62.0,0,0,825.088,221,221,150,71,0.6787330316742082,1.0,0.6145661096981059,61.0,0,0,839.556188,132,132,87,45,0.6590909090909091,1.0,0.5747530900426677,61.0,0,0,839.5748269999999,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.345094
choose=score_regime_blend; score_regime_blend>=0.5; ask<=90; sec_to_close>=0; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.5,90.0,0.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,True,False,0.59375,0.6477987421383647,0.995475113122172,0.5708656616123258,61.0,159,159,103,56,0.6477987421383647,1.0,0.5708656616123258,61.0,0,0,832.483,95,95,59,36,0.6210526315789474,1.0,0.5205939201961683,61.0,0,0,834.611,32,32,19,13,0.59375,1.0,0.4226002487538286,61.0,0,0,835.4645,32,32,25,7,0.78125,1.0,0.6124500635075646,62.0,0,0,825.088,221,220,149,71,0.6772727272727272,0.995475113122172,0.6129089845673223,61.0,0,0,839.55746,132,131,86,45,0.6564885496183206,0.9924242424242424,0.5717533635235359,61.0,0,0,839.579446,44,44,30,14,0.6818181818181818,1.0,0.5344310393781776,61.0,0,0,839.7519645,45,45,33,12,0.7333333333333333,1.0,0.5896116224686505,62.0,0,0,839.345094
